date,branch_id,branch_name,dish_id,dish_name,category,quantity,revenue,event_flag,weather_condition,temperature,precipitation_mm
2026-04-01,BRANCH_01,FoodFlow Quận 1,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,109,4360000,su_kien_dia_phuong,nang_dep,33.0,0.0
2026-04-01,BRANCH_01,FoodFlow Quận 1,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,44,1540000,su_kien_dia_phuong,nang_dep,33.0,0.0
2026-04-01,BRANCH_01,FoodFlow Quận 1,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,105,5250000,su_kien_dia_phuong,nang_dep,33.0,0.0
2026-04-01,BRANCH_01,FoodFlow Quận 1,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,742,20776000,su_kien_dia_phuong,nang_dep,33.0,0.0
2026-04-01,BRANCH_01,FoodFlow Quận 1,D16,Bạc Xỉu Đá,Cà Phê,184,5520000,su_kien_dia_phuong,nang_dep,33.0,0.0
2026-04-01,BRANCH_01,FoodFlow Quận 1,D17,Cà Phê Muối Xứ Huế,Cà Phê,174,6090000,su_kien_dia_phuong,nang_dep,33.0,0.0
2026-04-01,BRANCH_01,FoodFlow Quận 1,D18,Americano Đá,Cà Phê,238,7140000,su_kien_dia_phuong,nang_dep,33.0,0.0
2026-04-01,BRANCH_01,FoodFlow Quận 1,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,182,6916000,su_kien_dia_phuong,nang_dep,33.0,0.0
2026-04-01,BRANCH_01,FoodFlow Quận 1,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,272,11424000,su_kien_dia_phuong,nang_dep,33.0,0.0
2026-04-01,BRANCH_01,FoodFlow Quận 1,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,110,4950000,su_kien_dia_phuong,nang_dep,33.0,0.0
2026-04-01,BRANCH_01,FoodFlow Quận 1,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,138,4830000,su_kien_dia_phuong,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D01,Phở Bò Tái Nạm,Món Nước,79,4740000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D02,Phở Gà Ta Lá Chanh,Món Nước,42,2310000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D03,Bún Chả Hà Nội,Món Khô,86,5590000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D04,Bún Bò Huế Cốt Đậm,Món Nước,67,4355000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D05,Bún Thịt Nướng Chả Giò,Món Khô,96,5280000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,252,13860000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,128,7680000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D08,Cơm Tấm Sườn Bì Chả,Món Khô,144,9360000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,250,8750000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,72,3600000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,51,3060000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,41,1640000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,113,3955000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,163,8150000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,310,8680000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D16,Bạc Xỉu Đá,Cà Phê,155,4650000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D17,Cà Phê Muối Xứ Huế,Cà Phê,134,4690000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D18,Americano Đá,Cà Phê,46,1380000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,213,8094000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,348,14616000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,105,4725000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_02,FoodFlow Cầu Giấy,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,81,2835000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D01,Phở Bò Tái Nạm,Món Nước,137,8220000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D02,Phở Gà Ta Lá Chanh,Món Nước,119,6545000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D03,Bún Chả Hà Nội,Món Khô,206,13390000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D04,Bún Bò Huế Cốt Đậm,Món Nước,94,6110000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D05,Bún Thịt Nướng Chả Giò,Món Khô,65,3575000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,171,9405000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,165,9900000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D08,Cơm Tấm Sườn Bì Chả,Món Khô,104,6760000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,103,3605000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,42,2100000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,79,4740000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,69,2760000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,32,1120000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,40,2000000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,218,6104000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D16,Bạc Xỉu Đá,Cà Phê,84,2520000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D17,Cà Phê Muối Xứ Huế,Cà Phê,93,3255000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D18,Americano Đá,Cà Phê,79,2370000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,103,3914000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,107,4494000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,44,1980000,,nang_dep,33.0,0.0
2026-04-01,BRANCH_03,FoodFlow Tây Hồ,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,60,2100000,,nang_dep,33.0,0.0
2026-04-02,BRANCH_01,FoodFlow Quận 1,D01,Phở Bò Tái Nạm,Món Nước,147,8820000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D02,Phở Gà Ta Lá Chanh,Món Nước,98,5390000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D03,Bún Chả Hà Nội,Món Khô,151,9815000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D04,Bún Bò Huế Cốt Đậm,Món Nước,131,8515000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D05,Bún Thịt Nướng Chả Giò,Món Khô,109,5995000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,315,17325000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,134,8040000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D08,Cơm Tấm Sườn Bì Chả,Món Khô,290,18850000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,276,9660000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,83,4150000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,54,3240000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,95,3800000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,49,1715000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,79,3950000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,420,11760000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D16,Bạc Xỉu Đá,Cà Phê,128,3840000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D17,Cà Phê Muối Xứ Huế,Cà Phê,110,3850000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D18,Americano Đá,Cà Phê,124,3720000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,174,6612000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,134,5628000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,56,2520000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_01,FoodFlow Quận 1,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,83,2905000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D01,Phở Bò Tái Nạm,Món Nước,80,4800000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D02,Phở Gà Ta Lá Chanh,Món Nước,62,3410000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D03,Bún Chả Hà Nội,Món Khô,117,7605000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D04,Bún Bò Huế Cốt Đậm,Món Nước,69,4485000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D05,Bún Thịt Nướng Chả Giò,Món Khô,84,4620000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,208,11440000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,121,7260000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D08,Cơm Tấm Sườn Bì Chả,Món Khô,137,8905000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,362,12670000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,91,4550000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,39,2340000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,47,1880000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,108,3780000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,129,6450000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,274,7672000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D16,Bạc Xỉu Đá,Cà Phê,183,5490000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D17,Cà Phê Muối Xứ Huế,Cà Phê,131,4585000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D18,Americano Đá,Cà Phê,60,1800000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,207,7866000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,269,11298000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,103,4635000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_02,FoodFlow Cầu Giấy,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,53,1855000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D01,Phở Bò Tái Nạm,Món Nước,150,9000000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D02,Phở Gà Ta Lá Chanh,Món Nước,117,6435000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D03,Bún Chả Hà Nội,Món Khô,269,17485000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D04,Bún Bò Huế Cốt Đậm,Món Nước,95,6175000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D05,Bún Thịt Nướng Chả Giò,Món Khô,76,4180000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,110,6050000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,137,8220000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D08,Cơm Tấm Sườn Bì Chả,Món Khô,93,6045000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,116,4060000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,40,2000000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,71,4260000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,80,3200000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,36,1260000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,54,2700000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,286,8008000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D16,Bạc Xỉu Đá,Cà Phê,108,3240000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D17,Cà Phê Muối Xứ Huế,Cà Phê,100,3500000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D18,Americano Đá,Cà Phê,76,2280000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,84,3192000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,89,3738000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,42,1890000,,mua_rao,31.5,15.7
2026-04-02,BRANCH_03,FoodFlow Tây Hồ,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,52,1820000,,mua_rao,31.5,15.7
2026-04-03,BRANCH_01,FoodFlow Quận 1,D01,Phở Bò Tái Nạm,Món Nước,151,9060000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D02,Phở Gà Ta Lá Chanh,Món Nước,96,5280000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D03,Bún Chả Hà Nội,Món Khô,156,10140000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D04,Bún Bò Huế Cốt Đậm,Món Nước,148,9620000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D05,Bún Thịt Nướng Chả Giò,Món Khô,141,7755000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,273,15015000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,165,9900000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D08,Cơm Tấm Sườn Bì Chả,Món Khô,177,11505000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,280,9800000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,77,3850000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,47,2820000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,81,3240000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,58,2030000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,73,3650000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,514,14392000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D16,Bạc Xỉu Đá,Cà Phê,169,5070000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D17,Cà Phê Muối Xứ Huế,Cà Phê,146,5110000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D18,Americano Đá,Cà Phê,161,4830000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,162,6156000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,161,6762000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,75,3375000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_01,FoodFlow Quận 1,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,60,2100000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D01,Phở Bò Tái Nạm,Món Nước,91,5460000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D02,Phở Gà Ta Lá Chanh,Món Nước,64,3520000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D03,Bún Chả Hà Nội,Món Khô,101,6565000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D04,Bún Bò Huế Cốt Đậm,Món Nước,71,4615000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D05,Bún Thịt Nướng Chả Giò,Món Khô,97,5335000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,237,13035000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,94,5640000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D08,Cơm Tấm Sườn Bì Chả,Món Khô,157,10205000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,368,12880000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,86,4300000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,61,3660000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,56,2240000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,82,2870000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,151,7550000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,290,8120000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D16,Bạc Xỉu Đá,Cà Phê,155,4650000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D17,Cà Phê Muối Xứ Huế,Cà Phê,147,5145000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D18,Americano Đá,Cà Phê,55,1650000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,183,6954000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,247,10374000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,99,4455000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_02,FoodFlow Cầu Giấy,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,81,2835000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D01,Phở Bò Tái Nạm,Món Nước,154,9240000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D02,Phở Gà Ta Lá Chanh,Món Nước,138,7590000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D03,Bún Chả Hà Nội,Món Khô,224,14560000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D04,Bún Bò Huế Cốt Đậm,Món Nước,103,6695000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D05,Bún Thịt Nướng Chả Giò,Món Khô,85,4675000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,133,7315000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,151,9060000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D08,Cơm Tấm Sườn Bì Chả,Món Khô,97,6305000,,mua_rao,32.7,15.0
